Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDC35,Low Fat,Starchy Foods,OUT013,High,Tier 3,Supermarket Type5322,1987,7.435,0.122735471,205.2638,3520.0846
FDN38,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type5323,1997,6.615,0.091971856,251.6408,6008.1792
FDJ48,LF,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5324,1997,11.3,0.056434817,247.8118,2964.1416
FDH57,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5325,2004,10.895,0.035740763,131.9284,659.142
FDI40,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5326,1997,11.5,0.125602951,100.8358,2111.2518
FDA07,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5327,1987,7.55,0.030918873,123.9072,1102.5648
FDW38,Regular,Dairy,OUT017,-,Tier 2,Supermarket Type5328,2007,5.325,0.139464425,53.2298,1240.3854
NCF55,LF,Household,OUT046,Small,Tier 1,Supermarket Type5329,1997,6.675,0.021666335,33.3874,1235.059
FDR37,Regular,Breakfast,OUT046,Small,Tier 1,Supermarket Type5330,1997,16.5,0.066249551,183.3292,2006.7212
FDZ33,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5331,1999,10.195,0.107564024,149.0076,1182.4608
FDV01,Regular,Canned,OUT045,-,Tier 2,Supermarket Type5332,2002,19.2,0.085122855,155.4314,3568.0222
DRH25,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type5333,1987,18.7,0.014580886,50.2324,623.1888
FDR44,reg,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5334,2002,6.11,0.103129612,129.5968,2348.9424
FDJ41,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5335,2007,6.85,0.023012718,262.0594,1569.9564
FDB21,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5336,2007,7.475,0.149360698,243.4854,1691.7978
FDY21,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type5337,1987,15.1,0,195.211,3142.576
FDK58,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5338,1997,11.35,0,101.5016,202.4032
DRD13,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type5339,1999,15,0.049155769,65.2168,958.752
FDU35,Low Fat,Breads,OUT046,Small,Tier 1,Supermarket Type5340,1997,6.44,0,98.27,2396.88
FDQ39,Low Fat,Meat,OUT045,-,Tier 2,Supermarket Type5341,2002,14.8,0.081206491,189.2846,1719.7614
FDS28,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5342,2004,8.18,0.082386011,56.6588,687.1056
DRN36,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5343,2002,15.2,0.050279604,94.1752,2109.2544
NCB54,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type5344,2007,8.76,0.050335829,126.2336,1406.1696
FDY39,Regular,Meat,OUT049,Medium,Tier 1,Supermarket Type5345,1999,5.305,0.04710181,181.8608,4594.02
FDH33,LF,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5346,1999,12.85,0.121914662,43.5428,615.1992
FDJ09,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5347,2002,15,0.058513255,46.9744,679.116
DRQ35,Low Fat,Hard Drinks,OUT049,Medium,Tier 1,Supermarket Type5348,1999,9.3,0.042357203,123.2388,1857.582
FDV38,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type5349,1999,19.25,0.101932076,54.5956,764.3384
FDJ60,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type5350,1987,19.35,0.062476391,164.5184,1651.184
FDJ15,Regular,Dairy,OUT017,-,Tier 2,Supermarket Type5351,2007,11.35,0.023454399,181.9608,1653.8472
FDR08,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5352,1999,18.7,0.037681448,111.0886,222.3772
FDZ55,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5353,1997,6.055,0.025408702,160.892,2396.88
FDL10,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5354,2002,8.395,0.039572298,100.9042,1686.4714
FDK08,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5355,1997,9.195,0.122304725,99.2016,809.6128
NCE42,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5356,2004,21.1,0.010600287,233.9958,1869.5664
FDR39,Low Fat,Meat,OUT017,-,Tier 2,Supermarket Type5357,2007,20.35,0.084273286,181.7292,4013.4424
NCR05,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type5358,2002,10.1,0.054741627,200.2084,3174.5344
NCF07,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5359,1999,9,0.032072321,102.2016,1416.8224
FDF40,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type5360,2004,20.25,0.022507877,248.1092,4731.1748
FDO28,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5361,1999,5.765,0.072410764,122.5098,1084.5882
FDV48,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type5362,1999,9.195,0.051697108,79.2644,864.2084
FDM45,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5363,1997,8.655,0.08819473,119.6756,2423.512
FDC16,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type5364,2002,11.5,0.020611526,84.954,865.54
FDY35,Regular,Breads,OUT049,Medium,Tier 1,Supermarket Type5365,1999,17.6,0.0160526,43.9402,1286.3256
FDR22,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type5366,2002,19.35,0.018600249,110.2544,2908.2144
FDZ10,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5367,1999,17.85,0.04453262,127.202,2656.542
DRA24,Regular,Soft Drinks,OUT013,High,Tier 3,Supermarket Type5368,1987,19.35,0.039895009,162.4868,4422.2436
FDV37,Regular,Canned,OUT045,-,Tier 2,Supermarket Type5369,2002,13,0.083683243,198.5426,1186.4556
FDO10,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5370,2004,13.65,0.012749289,58.8588,973.3996
FDG16,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5371,2007,15.25,0.090324849,214.4192,4961.5416
FDC09,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5372,1999,15.5,0.026342897,104.1332,1230.3984
FDJ52,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5373,2004,7.145,0.017783501,159.4578,3209.156
FDJ53,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5374,2007,10.5,0.071660976,119.7098,2410.196
FDK32,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5375,2002,16.25,0.049074897,154.2682,3354.3004
FDM20,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5376,2007,10,0.038904624,245.4144,6615.3888
NCJ42,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5377,2007,19.75,0.01438222,102.2332,3075.996
FDZ15,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type5378,2004,13.1,0,117.8782,2741.0986
NCK18,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5379,2002,9.6,0,164.2184,1981.4208
FDW33,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type5380,2007,9.395,0.099681254,106.428,1917.504
NCV17,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type5381,1997,18.85,0.016107549,129.7626,3016.7398
FDH44,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5382,2002,19.1,0.025924623,148.0418,3825.6868
NCK06,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5383,2002,5.03,0.008664064,119.3756,605.878
FDS46,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5384,1999,17.6,0.047330801,120.8782,2621.9204
FDL13,Regular,Breakfast,OUT049,Medium,Tier 1,Supermarket Type5385,1999,13.85,0.056406129,231.43,3029.39
FDK14,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type5386,2007,6.98,0.0413383,83.3934,491.3604
FDX13,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type5387,2002,7.725,0.047879864,250.2092,3984.1472
FDG22,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type5388,2007,17.6,0.041615224,37.219,366.19
FDA13,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5389,1999,15.85,0.07867708,37.8506,341.5554
FDE46,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5390,1997,18.6,0.015769693,152.1366,1813.6392
FDX25,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type5391,2007,16.7,0.102633047,180.8292,3466.1548
FDC58,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type5392,2007,10.195,0.04217956,44.2428,703.0848
NCA42,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5393,2007,6.965,0.028710065,158.1604,2693.8268
FDV01,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type5394,1999,19.2,0.085082648,153.5314,2171.8396
FDU24,reg,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5395,1997,6.78,0.140163038,94.212,1025.332
NCG06,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type5396,1987,16.35,0.029420857,256.9646,4637.9628
FDQ47,Regular,Breads,OUT035,Small,Tier 2,Supermarket Type5397,2004,7.155,0.168154574,33.7874,882.185
FDH48,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type5398,2007,13.5,0.06082246,85.154,605.878
FDE34,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5399,2004,9.195,0.107870997,181.2634,2362.9242
NCM05,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type5400,1999,6.825,0.059940022,262.4226,3964.839
FDU55,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5401,1999,16.2,0.035967107,260.3278,7549.5062
FDS60,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type5402,2004,20.85,0.032442388,178.366,4673.916
FDZ32,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5403,1987,7.785,0,106.4964,1577.946
FDP12,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type5404,2002,9.8,0.045358609,36.1874,423.4488
FDY34,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5405,1999,10.5,0.010998932,164.3842,1823.6262
FDD04,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type5406,1987,16,0.08989642,143.4154,1985.4156
FDX37,Low Fat,Canned,OUT017,-,Tier 2,Supermarket Type5407,2007,16.2,0.063385859,98.17,2696.49
FDA52,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5408,1987,16.2,0.128315409,178.137,3881.614
FDB20,LF,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5409,2004,7.72,0.051970838,79.7986,2336.958
FDD28,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5410,2007,10.695,0,60.5904,410.1328
FDA28,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5411,2004,16.1,0.047792845,126.1362,3271.7412
NCS54,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5412,2004,13.6,0.009991273,175.537,3705.177
NCA17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type5413,2007,20.6,0.045675104,150.9392,4026.7584
FDR14,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type5414,1987,11.65,0.173904193,52.3298,269.649
FDS58,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5415,1999,9.285,0.021039273,160.0578,2567.3248
FDG41,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5416,2007,8.84,0.076995176,112.0228,1215.7508
NCN30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5417,2004,16.35,0.016989991,98.541,772.328
DRH13,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type5418,1997,8.575,0.023885957,106.628,958.752
NCP30,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5419,2007,20.5,0.032954044,39.3822,314.2576
FDT52,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5420,1997,9.695,0.047429578,245.8144,3430.2016
FDS36,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type5421,2007,8.38,0.047152554,110.157,3185.853
FDO09,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5422,1997,13.5,0.125274674,262.191,2366.919
FDF08,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5423,2002,14.3,0.065339802,89.1856,1845.5976
FDB08,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5424,2004,6.055,0,162.3578,1604.578
NCP06,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type5425,1999,20.7,0.039306822,150.7366,3325.0052
FDH28,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type5426,2002,15.85,0.110254143,37.3506,341.5554
DRB25,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5427,2007,12.3,0.069852615,107.4938,2358.2636
NCM30,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type5428,2007,19.1,0.067676056,40.8796,371.5164
NCT30,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5429,2004,9.1,0.080277707,47.2718,850.8924
FDX58,low fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type5430,2007,13.15,0.044011225,181.295,4028.09
DRL23,Low Fat,Hard Drinks,OUT013,High,Tier 3,Supermarket Type5431,1987,18.35,0.015291576,106.1938,1607.907
FDA25,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type5432,2004,16.5,0.068112874,104.599,2889.572
FDV09,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5433,1999,12.1,0.020600553,147.5734,3414.8882
FDY20,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type5434,2007,12.5,0.082215187,91.4488,1086.5856
FDO37,Low Fat,Breakfast,OUT035,Small,Tier 2,Supermarket Type5435,2004,8.06,0.021372636,231.7326,5313.7498
FDZ55,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5436,2002,6.055,0.025460232,160.892,1917.504
FDV50,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type5437,1999,14.3,0.122761775,124.373,2093.941
NCV30,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5438,2002,20.2,0.066065799,61.351,1201.769
FDW39,Regular,Meat,OUT046,Small,Tier 1,Supermarket Type5439,1997,6.69,0.036910398,175.037,2117.244
FDN39,Regular,Meat,OUT013,High,Tier 3,Supermarket Type5440,1987,19.35,0,169.0816,3523.4136
FDV55,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type5441,1999,17.75,0.055159054,145.6444,2467.4548
FDZ20,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5442,2004,16.1,0.034300475,253.2356,5849.7188
FDK02,Low Fat,Canned,OUT049,Medium,Tier 1,Supermarket Type5443,1999,12.5,0.112399145,120.444,1438.128
FDA11,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type5444,2007,7.75,0.043483398,94.3436,2363.59
FDN13,Low Fat,Breakfast,OUT045,-,Tier 2,Supermarket Type5445,2002,18.6,0.152366659,98.5358,1306.9654
NCX30,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type5446,1987,16.7,0.026598474,245.8776,4210.5192
FDQ33,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5447,1999,13.35,0.091348964,150.3708,4363.6532
NCE42,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5448,1997,21.1,0.010602292,235.3958,3271.7412
FDF33,Low Fat,Seafood,OUT045,-,Tier 2,Supermarket Type5449,2002,7.97,0.021579162,105.9596,2049.3324
DRK49,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type5450,2004,14.15,0.03593692,41.0138,771.6622
NCK19,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type5451,1997,9.8,0.09046564,193.6478,3099.9648
FDB16,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type5452,1987,8.21,0.044888397,87.3198,610.5386
FDB57,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type5453,1997,20.25,0.018805105,220.6772,2223.772
FDC41,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5454,1987,15.6,0.116815953,75.567,1684.474
FDW59,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type5455,1987,13.15,0.020698674,86.3566,1099.2358
FDO49,Regular,Breakfast,OUT049,Medium,Tier 1,Supermarket Type5456,1999,10.6,0.033103556,48.9008,708.4112
NCY06,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5457,1997,15.25,0.061184804,132.0968,3914.904
NCL31,LF,Others,OUT049,Medium,Tier 1,Supermarket Type5458,1999,7.39,0.120467994,145.147,5296.439
FDU46,Regular,Snack Foods,OUT017,-,Tier 2,Supermarket Type5459,2007,10.3,0.011189235,86.654,2423.512
FDF04,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type5460,2007,17.5,0.013714183,259.2304,2841.6344
FDI24,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type5461,2004,10.3,0.078728915,178.437,2822.992
DRN11,Low Fat,Hard Drinks,OUT017,-,Tier 2,Supermarket Type5462,2007,7.85,0.163902159,143.3444,1596.5884
FDB10,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5463,1999,10,0.067312613,234.359,3072.667
FDI60,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5464,1997,7.22,0.03832122,61.851,822.263
NCE18,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5465,2004,10,0.021421289,248.375,7240.575
FDO52,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5466,1987,11.6,0.077100381,172.4106,1539.9954
FDW45,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type5467,1987,18,0.038978526,148.6418,2795.6942
FDD38,Regular,Canned,OUT017,-,Tier 2,Supermarket Type5468,2007,16.75,0.008238064,101.9674,1528.011
FDG40,Low Fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5469,1997,13.65,0.039824346,32.8558,645.1602
FDA34,Low Fat,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type5470,1999,11.5,0.014883661,174.508,3635.268
FDX48,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type5471,2007,17.75,0.038102203,154.0656,1390.1904
FDT58,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type5472,1999,9,0.086088353,168.7816,3355.632
FDG52,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5473,2004,13.65,0.065618434,47.6402,459.402
NCM19,Low Fat,Others,OUT045,-,Tier 2,Supermarket Type5474,2002,12.65,0.047333044,113.8202,1800.3232
NCF42,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5475,2002,17.35,0.167722519,176.3712,1054.6272
FDV23,Low Fat,Breads,OUT035,Small,Tier 2,Supermarket Type5476,2004,11,0.105816753,126.0046,871.5322
FDW25,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type5477,2004,5.175,0.037391881,83.2224,1789.6704
NCJ54,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type5478,2004,9.895,0.060055757,234.2642,3717.8272
NCX05,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type5479,2007,15.2,0.097611115,116.5492,810.9444
FDV39,LF,Meat,OUT046,Small,Tier 1,Supermarket Type5480,1997,11.3,0.007279889,199.3426,2372.9112
FDI19,low fat,Meat,OUT045,-,Tier 2,Supermarket Type5481,2002,15.1,0,244.2512,3635.268
FDT12,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type5482,1997,6.215,0.049621701,226.1062,4739.8302
FDF12,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type5483,1987,8.235,0.08235926,147.6076,3103.9596
FDU10,Regular,Snack Foods,OUT013,High,Tier 3,Supermarket Type5484,1987,10.1,0.045653999,35.6848,633.8416
FDB51,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type5485,1997,6.92,0.038454076,61.5852,813.6076
FDT10,reg,Snack Foods,OUT017,-,Tier 2,Supermarket Type5486,2007,16.7,0.062395455,57.6562,533.3058
NCU53,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type5487,1987,5.485,0.042716235,164.8842,2155.1946
FDJ40,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type5488,1987,13.6,0.049547993,108.6912,2402.2064
FDV15,LF,Meat,OUT046,Small,Tier 1,Supermarket Type5489,1997,10.3,0.146172453,103.3648,3219.8088
FDD41,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type5490,1999,6.765,0.08739577,105.3306,836.2448
FDT20,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5491,2002,10.5,0.041479396,36.8164,772.328
FDM44,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type5492,1987,12.5,0.031023835,104.099,309.597
FDG21,Regular,Seafood,OUT045,-,Tier 2,Supermarket Type5493,2002,17.35,0,150.205,5992.2
DRZ11,Regular,Soft Drinks,OUT045,-,Tier 2,Supermarket Type5494,2002,8.85,0.112893431,123.3388,2972.1312
NCD43,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type5495,2002,8.85,0.016052446,106.7964,1367.5532
FDM02,Regular,Canned,OUT017,-,Tier 2,Supermarket Type5496,2007,12.5,0.074152133,88.6198,1395.5168
DRJ49,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type5497,2007,6.865,0.014072399,127.3652,1679.1476
FDM38,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type5498,1997,5.885,0.092771309,54.1982,999.3658
FDY22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5499,2004,16.5,0.159690469,142.4128,575.2512
FDP48,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type5500,2007,7.52,0.044272226,181.395,2563.33
NCT05,Low Fat,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type5501,1987,10.895,0.020934413,256.5672,4090.6752
NCS06,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type5502,1997,7.935,0,263.691,788.973
FDD47,Regular,Starchy Foods,OUT049,Medium,Tier 1,Supermarket Type5503,1999,7.6,0.142632186,172.3448,4431.5648
FDZ49,Regular,Canned,OUT045,-,Tier 2,Supermarket Type5504,2002,11,0.13341564,218.7798,2203.798
FDW59,Low Fat,Breads,OUT035,Small,Tier 2,Supermarket Type5505,2004,13.15,0.020711996,82.7566,1691.132
DRO47,Low Fat,Hard Drinks,OUT049,Medium,Tier 1,Supermarket Type5506,1999,10.195,0.112399145,111.686,2263.72
FDR46,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type5507,2002,16.85,0.139700397,147.776,2490.092
FDY59,Low Fat,Baking Goods,OUT013,High,Tier 3,Supermarket Type5508,1987,8.195,0.031377308,93.6462,925.462
NCU05,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type5509,2002,11.8,0.058855357,79.1618,2336.2922
FDU28,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type5510,1997,19.2,0.09391835,189.8214,942.107
FDL50,Regular,Canned,OUT049,Medium,Tier 1,Supermarket Type5511,1999,12.15,0.042378864,125.4046,1867.569
FDC39,Low Fat,Dairy,OUT035,Small,Tier 2,Supermarket Type5512,2004,7.405,0.159165324,207.1296,3739.1328
FDQ58,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type5513,2004,7.315,0,153.734,2756.412
FDA22,Low Fat,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type5514,2004,7.435,0.084436394,168.6158,4512.1266
FDP39,Low Fat,Meat,OUT049,Medium,Tier 1,Supermarket Type5515,1999,12.65,0.069532901,51.8324,1090.5804
FDV44,Regular,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type5516,2004,8.365,0.039836895,191.6188,2094.6068
FDE04,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type5517,2004,19.75,0.018019662,181.566,2876.256
NCO30,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type5518,1987,19.5,0.015711807,181.8608,4042.7376
FDA44,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type5519,2002,19.7,0.053330653,56.793,848.895
FDM15,Regular,Meat,OUT035,Small,Tier 2,Supermarket Type5520,2004,11.8,0.057410724,149.5366,1813.6392
DRJ13,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type5521,2004,12.65,0.062878412,160.9578,4332.3606
FDH33,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type5522,1997,12.85,0.121725411,45.1428,527.3136
FDE14,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type5523,2004,13.65,0.031439206,100.07,2596.62
FDE26,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type5524,1987,9.3,0.088931701,143.3786,3034.0506
FDK60,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type5525,1999,16.5,0.094010215,95.2068,777.6544
FDX15,LF,Meat,OUT049,Medium,Tier 1,Supermarket Type5526,1999,17.2,0.156541861,162.4578,2888.2404
FDT04,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type5527,2002,17.25,0.107258822,40.1822,510.6686
FDS26,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type5528,2007,20.35,0.089975294,261.6594,7588.1226
